secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1096,104,0,15.5436,58.482,0,504,9.4,12.61105244,56.03786638,0,-1.21,21,0,45,0,0,0,0,0,0,0,0
1097,104,0,15.5604,58.0176,0,516,9.2,12.61121580,56.03798674,0,-1.25,21,0,50,0,0,0,0,0,0,0,0
1098,105,0,15.578,56.6892,0,493,8.8,12.61135703,56.03812345,0,-1.33,21,0,49,0,0,0,0,0,0,0,0
1099,106,0,15.5942,56.952,0,465,8.6,12.61148536,56.03825203,0,-1.39,21,0,48,0,0,0,0,0,0,0,0
1100,107,0,15.6111,58.1148,0,457,8.4,12.61161193,56.03838513,0,-1.42,21,0,49,0,0,0,0,0,0,0,0
1101,107,0,15.6279,58.5144,0,447,8.4,12.61174168,56.03851841,0,-1.37,21,0,50,0,0,0,0,0,0,0,0
1102,106,0,15.6449,58.9212,0,387,8.2,12.61187671,56.03864950,0,-1.3,21,0,56,0,0,0,0,0,0,0,0
1103,113,0,15.662,59.3316,0,348,7.8,12.61201636,56.03878336,0,-1.25,21,0,46,0,0,0,0,0,0,0,0
1104,113,0,15.6777,59.3244,0,405,7.8,12.61214158,56.03890456,0,-1.19,21,0,47,0,0,0,0,0,0,0,0
1105,113,0,15.6948,59.2056,0,430,7.8,12.61228424,56.03903415,0,-1.07,21,0,46,0,0,0,0,0,0,0,0
1106,112,0,15.7118,59.3352,0,412,7.8,12.61243830,56.03916113,0,-0.93,21,0,52,0,0,0,0,0,0,0,0
1107,76,0,15.7294,59.4,0,301,7.6,12.61260996,56.03928652,0,-0.82,21,0,55,0,0,0,0,0,0,0,0
1108,40,0,15.7459,59.2704,0,188,7.4,12.61277928,56.03940027,0,-0.74,21,0,56,0,0,0,0,0,0,0,0
1109,46,0,15.7619,56.8728,0,8,7.2,12.61295119,56.03950973,0,-0.7,21,0,56,0,0,0,0,0,0,0,0
1110,35,0,15.7753,55.8576,0,4,7,12.61309343,56.03959917,0,-0.71,21,0,57,0,0,0,0,0,0,0,0
1111,25,0,15.7922,54.7812,0,3,7,12.61326777,56.03971476,0,-0.71,21,0,58,0,0,0,0,0,0,0,0
1112,14,0,15.8048,48.1068,0,2,6.8,12.61341186,56.03979489,0,-0.68,21,0,59,0,0,0,0,0,0,0,0
1113,3,0,15.8126,40.446,0,0,6.6,12.61351621,56.03983051,0,-0.72,21,0,60,0,0,0,0,0,0,0,0
1114,0,0,15.8234,33.8832,0,0,6.6,12.61368486,56.03985490,0,-0.79,21,0,61,0,0,0,0,0,0,0,0
1115,10,0,15.8325,33.0444,0,4,6.4,12.61382752,56.03983546,0,-0.83,21,0,62,0,0,0,0,0,0,0,0
1116,86,0,15.8418,32.1768,0,472,6.4,12.61396649,56.03980670,0,-0.84,21,0,51,0,0,0,0,0,0,0,0
1117,94,0,15.8512,33.2892,0,941,6.4,12.61409406,56.03976178,0,-0.83,21,0,51,0,0,0,0,0,0,0,0
1118,98,0,15.8622,37.5732,0,906,6.2,12.61422960,56.03970009,0,-0.83,21,0,50,0,0,0,0,0,0,0,0
1119,102,0,15.8734,41.2668,0,874,6.4,12.61435885,56.03963043,0,-0.8,21,0,48,0,0,0,0,0,0,0,0
1120,105,0,15.8858,40.9032,0,877,6.2,12.61450821,56.03955592,0,-0.75,21,0,48,0,0,0,0,0,0,0,0
1121,106,0,15.8962,43.7976,0,778,6,12.61463411,56.03949574,0,-0.68,21,0,48,0,0,0,0,0,0,0,0
1122,103,0,15.9088,44.244,0,713,6,12.61478708,56.03942013,0,-0.6,21,0,48,0,0,0,0,0,0,0,0
1123,105,0,15.924,46.2888,0,741,6.2,12.61497483,56.03933413,0,-0.41,21,0,46,0,0,0,0,0,0,0,0
1124,107,0,15.9346,47.4336,0,715,6.2,12.61510727,56.03927253,0,0,21,0,46,0,0,0,0,0,0,0,0
1125,106,0,15.9482,48.1428,0,629,6.2,12.61527105,56.03919248,0,0,21,0,48,0,0,0,0,0,0,0,0
1126,106,0,15.9618,48.3732,0,600,6.2,12.61544238,56.03911587,0,0,21,0,47,0,0,0,0,0,0,0,0
1127,107,0,15.9754,48.3588,0,535,6.2,12.61561345,56.03904052,0,0,21,0,50,0,0,0,0,0,0,0,0
1128,106,0,15.989,47.43,0,419,6.2,12.61578704,56.03896759,0,0,21,0,50,0,0,0,0,0,0,0,0
1129,92,0,16.0028,48.1284,0,354,6.4,12.61595602,56.03888671,0,0,21,0,55,0,0,0,0,0,0,0,0
1130,59,0,16.0167,48.096,0,289,6.4,12.61611066,56.03879828,0,0,21,0,74,0,0,0,0,0,0,0,0
1131,41,0,16.0293,47.3436,0,134,6.4,12.61624360,56.03871161,0,0,21,0,86,0,0,0,0,0,0,0,0
1132,41,0,16.041,43.1532,0,64,6.2,12.61635475,56.03862745,0,0,21,0,77,0,0,0,0,0,0,0,0
1133,51,0,16.0531,38.1132,0,3,6,12.61645918,56.03853601,0,0,21,0,68,0,0,0,0,0,0,0,0
1134,50,0,16.062,32.5908,0,2,6,12.61653001,56.03846744,0,0,21,0,60,0,0,0,0,0,0,0,0
1135,41,0,16.068,28.8576,0,1,5.8,12.61657452,56.03841665,0,0,21,0,51,0,0,0,0,0,0,0,0
1136,30,0,16.0744,24.552,0,1,5.6,12.61661685,56.03836485,0,0,21,0,43,0,0,0,0,0,0,0,0
1137,21,0,16.0798,21.6864,0,0,5.6,12.61665800,56.03832294,0,0,21,0,34,0,0,0,0,0,0,0,0
1138,14,0,16.0847,29.2032,0,0,5.4,12.61668826,56.03828254,0,0,21,0,25,0,0,0,0,0,0,0,0
1139,8,0,16.0874,23.652,0,0,5.2,12.61668139,56.03826033,0,0,21,0,17,0,0,0,0,0,0,0,0
1140,1,0,16.0904,22.878,0,0,5.2,12.61664769,56.03823853,0,-0.26,21,0,8,0,0,0,0,0,0,0,0
1141,24,0,16.0931,20.9268,0,16,5.2,12.61660687,56.03823954,0,-1.38,21,0,10,0,0,0,0,0,0,0,0
1142,34,0,16.096,19.4256,0,38,5,12.61657402,56.03825924,0,-1.43,21,0,41,0,0,0,0,0,0,0,0
1143,42,0,16.0996,17.6724,0,64,5,12.61655314,56.03828715,0,-1.43,21,0,53,0,0,0,0,0,0,0,0
1144,45,0,16.1037,16.3476,0,124,5,12.61652859,56.03832110,0,-1.36,21,0,54,0,0,0,0,0,0,0,0
1145,45,0,16.1068,15.0372,0,116,5,12.61650780,56.03834784,0,-1.24,21,0,53,0,0,0,0,0,0,0,0
1146,47,0,16.1106,14.1156,0,103,5,12.61647620,56.03837734,0,-0.91,21,0,58,0,0,0,0,0,0,0,0
1147,52,0,16.1148,14.3784,0,90,5,12.61643982,56.03840810,0,0,21,0,56,0,0,0,0,0,0,0,0
1148,55,0,16.1192,14.7636,0,75,5,12.61640177,56.03844230,0,-0.1,21,0,50,0,0,0,0,0,0,0,0
1149,55,0,16.1235,14.9112,0,73,5,12.61636564,56.03847398,0,-0.45,21,0,53,0,0,0,0,0,0,0,0
1150,44,0,16.1276,14.904,0,59,5,12.61633354,56.03850726,0,0,21,0,-255,0,0,0,0,0,0,0,0
1151,30,0,16.1322,15.228,0,46,5,12.61630303,56.03854389,0,0,21,0,-255,0,0,0,0,0,0,0,0
1152,17,0,16.1372,15.462,0,32,5,12.61626950,56.03858437,0,0,21,0,-255,0,0,0,0,0,0,0,0
1153,3,0,16.1404,15.6132,0,0,5,12.61624343,56.03861027,0,0,21,0,-255,0,0,0,0,0,0,0,0
1154,14,0,16.1445,15.39,0,0,5,12.61620949,56.03864053,0,0.05,21,0,-255,0,0,0,0,0,0,0,0
1155,10,0,16.1485,15.1452,0,0,5.2,12.61616557,56.03866702,0,0.31,21,0,-255,0,0,0,0,0,0,0,0
1156,7,0,16.1525,14.976,0,0,5.2,12.61611670,56.03869032,0,0.45,21,0,-255,0,0,0,0,0,0,0,0
1157,3,0,16.1563,14.7168,0,0,5.2,12.61606498,56.03870868,0,0.58,21,0,-255,0,0,0,0,0,0,0,0
1158,0,0,16.1589,14.2524,0,0,5.2,12.61602902,56.03872058,0,0.67,21,0,-255,0,0,0,0,0,0,0,0
1159,0,0,16.1613,11.1564,0,0,5.2,12.61599885,56.03873516,0,0.74,21,0,-255,0,0,0,0,0,0,0,0
1160,0,0,16.1635,9.5472,0,0,5.4,12.61596742,56.03874237,0,0.78,21,0,-255,0,0,0,0,0,0,0,0
1161,0,0,16.1646,8.6688,0,0,5.4,12.61595158,56.03874589,0,0.82,21,0,-255,0,0,0,0,0,0,0,0
1162,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0.85,21,0,-255,0,0,0,0,0,0,0,0
1163,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0.71,21,0,-255,0,0,0,0,0,0,0,0
1164,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0,21,0,-255,0,0,0,0,0,0,0,0
1165,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0,21,0,-255,0,0,0,0,0,0,0,0
1166,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0,21,0,-255,0,0,0,0,0,0,0,0
1167,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0,21,0,-255,0,0,0,0,0,0,0,0
1168,0,0,16.1646,0,0,0,5.4,12.61595158,56.03874589,0,0,21,0,-255,0,0,0,0,0,0,0,0
1196,0,0,16.1647,5.1228,0,0,5.4,12.61592132,56.03878076,0,0,21,0,-255,0,0,0,0,0,0,0,0
1197,0,0,16.1662,6.912,0,0,5.4,12.61590765,56.03879099,0,0,21,0,0,0,0,0,0,0,0,0,0
1198,0,0,16.1688,7.1244,0,0,5.4,12.61588352,56.03880783,0,0,21,0,24,0,0,0,0,0,0,0,0
1199,0,0,16.1712,8.9712,0,0,5.4,12.61585652,56.03882678,0,0,21,0,48,0,0,0,0,0,0,0,0
1200,22,0,16.1738,8.9712,0,2,5.4,12.61582526,56.03884161,0,0,21,0,72,0,0,0,0,0,0,0,0
1201,20,0,16.1761,8.8452,0,3,5.4,12.61579190,56.03884874,0,0,21,0,73,0,0,0,0,0,0,0,0
1202,18,0,16.1779,6.2712,0,5,5.6,12.61576340,56.03884471,0,0,21,0,70,0,0,0,0,0,0,0,0
1203,16,0,16.1796,6.2712,0,7,5.6,12.61573960,56.03883734,0,0,21,0,66,0,0,0,0,0,0,0,0
1204,15,0,16.1812,6.3072,0,24,5.4,12.61571856,56.03882871,0,0,21,0,62,0,0,0,0,0,0,0,0
1205,17,0,16.183,6.7464,0,24,5.4,12.61570272,56.03881395,0,0,21,0,55,0,0,0,0,0,0,0,0
1206,20,0,16.1848,6.282,0,24,5.4,12.61568553,56.03880255,0,0,21,0,48,0,0,0,0,0,0,0,0
1207,22,0,16.1866,6.5376,0,34,5.6,12.61566600,56.03879090,0,0,21,0,42,0,0,0,0,0,0,0,0
